PASSENGERS,UNIQUE_CARRIER,AIRLINE_ID,UNIQUE_CARRIER_NAME,CARRIER_NAME,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST,MONTH,CLASS
0.00,5X,19917,United Parcel Service,United Parcel Service,10970,CGN,14100,PHL,4,G
0.00,5X,19917,United Parcel Service,United Parcel Service,10970,CGN,14100,PHL,5,G
0.00,5X,19917,United Parcel Service,United Parcel Service,10970,CGN,14730,SDF,1,G
0.00,5X,19917,United Parcel Service,United Parcel Service,10970,CGN,14730,SDF,2,G
0.00,5X,19917,United Parcel Service,United Parcel Service,10970,CGN,14730,SDF,3,G
0.00,5X,19917,United Parcel Service,United Parcel Service,10970,CGN,14730,SDF,4,G
0.00,5X,19917,United Parcel Service,United Parcel Service,10970,CGN,14730,SDF,5,G
0.00,5X,19917,United Parcel Service,United Parcel Service,11548,EMA,14100,PHL,1,G
0.00,5X,19917,United Parcel Service,United Parcel Service,11548,EMA,14100,PHL,2,G
0.00,5X,19917,United Parcel Service,United Parcel Service,11548,EMA,14100,PHL,3,G
0.00,5X,19917,United Parcel Service,United Parcel Service,11548,EMA,14100,PHL,4,G
0.00,5X,19917,United Parcel Service,United Parcel Service,11548,EMA,14100,PHL,5,G
0.00,5X,19917,United Parcel Service,United Parcel Service,11548,EMA,14730,SDF,1,G
0.00,5X,19917,United Parcel Service,United Parcel Service,11548,EMA,14730,SDF,2,G
0.00,5X,19917,United Parcel Service,United Parcel Service,11548,EMA,14730,SDF,5,G
0.00,5X,19917,United Parcel Service,United Parcel Service,11637,FAR,16232,YWG,1,G
0.00,5X,19917,United Parcel Service,United Parcel Service,11637,FAR,16232,YWG,2,G
0.00,5X,19917,United Parcel Service,United Parcel Service,11637,FAR,16232,YWG,3,G
0.00,5X,19917,United Parcel Service,United Parcel Service,11637,FAR,16232,YWG,4,G
0.00,5X,19917,United Parcel Service,United Parcel Service,11637,FAR,16232,YWG,5,G
0.00,5X,19917,United Parcel Service,United Parcel Service,11775,FSD,16257,YYC,1,G
0.00,5X,19917,United Parcel Service,United Parcel Service,11775,FSD,16257,YYC,2,G
0.00,5X,19917,United Parcel Service,United Parcel Service,11775,FSD,16257,YYC,3,G
0.00,5X,19917,United Parcel Service,United Parcel Service,11775,FSD,16257,YYC,4,G
0.00,5X,19917,United Parcel Service,United Parcel Service,11775,FSD,16257,YYC,5,G
0.00,5X,19917,United Parcel Service,United Parcel Service,11874,GDL,14730,SDF,1,G
0.00,5X,19917,United Parcel Service,United Parcel Service,11874,GDL,14730,SDF,2,G
0.00,5X,19917,United Parcel Service,United Parcel Service,11874,GDL,14730,SDF,3,G
0.00,5X,19917,United Parcel Service,United Parcel Service,11874,GDL,14730,SDF,4,G
0.00,5X,19917,United Parcel Service,United Parcel Service,11874,GDL,14730,SDF,5,G
0.00,5X,19917,United Parcel Service,United Parcel Service,12010,GUA,13303,MIA,1,G
0.00,5X,19917,United Parcel Service,United Parcel Service,12010,GUA,13303,MIA,2,G
0.00,5X,19917,United Parcel Service,United Parcel Service,12010,GUA,13303,MIA,3,G
0.00,5X,19917,United Parcel Service,United Parcel Service,12010,GUA,13303,MIA,4,G
0.00,5X,19917,United Parcel Service,United Parcel Service,12010,GUA,13303,MIA,5,G
0.00,5X,19917,United Parcel Service,United Parcel Service,12016,GUM,12143,HKG,1,G
0.00,5X,19917,United Parcel Service,United Parcel Service,12016,GUM,12143,HKG,2,G
0.00,5X,19917,United Parcel Service,United Parcel Service,12016,GUM,12143,HKG,3,G
0.00,5X,19917,United Parcel Service,United Parcel Service,12016,GUM,12143,HKG,4,G
0.00,5X,19917,United Parcel Service,United Parcel Service,12016,GUM,12143,HKG,5,G
0.00,5X,19917,United Parcel Service,United Parcel Service,12143,HKG,10299,ANC,1,G
0.00,5X,19917,United Parcel Service,United Parcel Service,12143,HKG,10299,ANC,2,G
0.00,5X,19917,United Parcel Service,United Parcel Service,12143,HKG,10299,ANC,3,G
0.00,5X,19917,United Parcel Service,United Parcel Service,12143,HKG,10299,ANC,4,G
0.00,5X,19917,United Parcel Service,United Parcel Service,12143,HKG,10299,ANC,5,G
0.00,5X,19917,United Parcel Service,United Parcel Service,12173,HNL,12143,HKG,1,G
0.00,5X,19917,United Parcel Service,United Parcel Service,12173,HNL,12143,HKG,2,G
0.00,5X,19917,United Parcel Service,United Parcel Service,12173,HNL,12143,HKG,3,G
0.00,5X,19917,United Parcel Service,United Parcel Service,12173,HNL,12143,HKG,4,G
0.00,5X,19917,United Parcel Service,United Parcel Service,12173,HNL,12143,HKG,5,G
0.00,5X,19917,United Parcel Service,United Parcel Service,12173,HNL,12277,ICN,1,G
0.00,5X,19917,United Parcel Service,United Parcel Service,12173,HNL,12277,ICN,2,G
0.00,5X,19917,United Parcel Service,United Parcel Service,12173,HNL,12277,ICN,3,G
0.00,5X,19917,United Parcel Service,United Parcel Service,12173,HNL,12277,ICN,4,G
0.00,5X,19917,United Parcel Service,United Parcel Service,12173,HNL,12277,ICN,5,G
0.00,5X,19917,United Parcel Service,United Parcel Service,12173,HNL,14309,PVG,1,G
0.00,5X,19917,United Parcel Service,United Parcel Service,12173,HNL,14309,PVG,2,G
0.00,5X,19917,United Parcel Service,United Parcel Service,12173,HNL,14309,PVG,3,G
0.00,5X,19917,United Parcel Service,United Parcel Service,12173,HNL,14309,PVG,4,G
0.00,5X,19917,United Parcel Service,United Parcel Service,12173,HNL,14309,PVG,5,G
0.00,5X,19917,United Parcel Service,United Parcel Service,12173,HNL,14789,SGN,1,G
0.00,5X,19917,United Parcel Service,United Parcel Service,12173,HNL,14789,SGN,2,G
0.00,5X,19917,United Parcel Service,United Parcel Service,12173,HNL,14789,SGN,3,G
0.00,5X,19917,United Parcel Service,United Parcel Service,12173,HNL,14789,SGN,4,G
0.00,5X,19917,United Parcel Service,United Parcel Service,12173,HNL,14789,SGN,5,G
0.00,5X,19917,United Parcel Service,United Parcel Service,12173,HNL,15092,SYD,1,G
0.00,5X,19917,United Parcel Service,United Parcel Service,12173,HNL,15092,SYD,2,G
0.00,5X,19917,United Parcel Service,United Parcel Service,12173,HNL,15092,SYD,3,G
0.00,5X,19917,United Parcel Service,United Parcel Service,12173,HNL,15092,SYD,4,G
0.00,5X,19917,United Parcel Service,United Parcel Service,12173,HNL,15092,SYD,5,G
0.00,5X,19917,United Parcel Service,United Parcel Service,12277,ICN,10299,ANC,1,G
0.00,5X,19917,United Parcel Service,United Parcel Service,12277,ICN,10299,ANC,2,G
0.00,5X,19917,United Parcel Service,United Parcel Service,12277,ICN,10299,ANC,3,G
0.00,5X,19917,United Parcel Service,United Parcel Service,12277,ICN,10299,ANC,4,G
0.00,5X,19917,United Parcel Service,United Parcel Service,12277,ICN,10299,ANC,5,G
0.00,5X,19917,United Parcel Service,United Parcel Service,12699,KIX,10299,ANC,1,G
0.00,5X,19917,United Parcel Service,United Parcel Service,12699,KIX,10299,ANC,2,G
0.00,5X,19917,United Parcel Service,United Parcel Service,12699,KIX,10299,ANC,3,G
0.00,5X,19917,United Parcel Service,United Parcel Service,12699,KIX,10299,ANC,4,G
0.00,5X,19917,United Parcel Service,United Parcel Service,12699,KIX,10299,ANC,5,G
0.00,5X,19917,United Parcel Service,United Parcel Service,13269,MGA,13303,MIA,1,G
0.00,5X,19917,United Parcel Service,United Parcel Service,13269,MGA,13303,MIA,2,G
0.00,5X,19917,United Parcel Service,United Parcel Service,13269,MGA,13303,MIA,3,G
0.00,5X,19917,United Parcel Service,United Parcel Service,13269,MGA,13303,MIA,4,G
0.00,5X,19917,United Parcel Service,United Parcel Service,13269,MGA,13303,MIA,5,G
0.00,5X,19917,United Parcel Service,United Parcel Service,13303,MIA,10711,BOG,1,G
0.00,5X,19917,United Parcel Service,United Parcel Service,13303,MIA,10711,BOG,2,G
0.00,5X,19917,United Parcel Service,United Parcel Service,13303,MIA,10711,BOG,3,G
0.00,5X,19917,United Parcel Service,United Parcel Service,13303,MIA,10711,BOG,4,G
0.00,5X,19917,United Parcel Service,United Parcel Service,13303,MIA,10711,BOG,5,G
0.00,5X,19917,United Parcel Service,United Parcel Service,13303,MIA,12010,GUA,1,G
0.00,5X,19917,United Parcel Service,United Parcel Service,13303,MIA,12010,GUA,2,G
0.00,5X,19917,United Parcel Service,United Parcel Service,13303,MIA,12010,GUA,3,G
0.00,5X,19917,United Parcel Service,United Parcel Service,13303,MIA,12010,GUA,4,G
0.00,5X,19917,United Parcel Service,United Parcel Service,13303,MIA,12010,GUA,5,G
0.00,5X,19917,United Parcel Service,United Parcel Service,13303,MIA,13269,MGA,1,G
0.00,5X,19917,United Parcel Service,United Parcel Service,13303,MIA,13269,MGA,2,G
0.00,5X,19917,United Parcel Service,United Parcel Service,13303,MIA,13269,MGA,3,G
0.00,5X,19917,United Parcel Service,United Parcel Service,13303,MIA,13269,MGA,4,G
0.00,5X,19917,United Parcel Service,United Parcel Service,13303,MIA,13269,MGA,5,G
0.00,5X,19917,United Parcel Service,United Parcel Service,13303,MIA,14286,PTY,1,G
0.00,5X,19917,United Parcel Service,United Parcel Service,13303,MIA,14286,PTY,2,G
0.00,5X,19917,United Parcel Service,United Parcel Service,13303,MIA,14286,PTY,3,G
0.00,5X,19917,United Parcel Service,United Parcel Service,13303,MIA,14286,PTY,4,G
0.00,5X,19917,United Parcel Service,United Parcel Service,13303,MIA,14286,PTY,5,G
0.00,5X,19917,United Parcel Service,United Parcel Service,13303,MIA,14739,SDQ,1,G
0.00,5X,19917,United Parcel Service,United Parcel Service,13303,MIA,14739,SDQ,2,G
0.00,5X,19917,United Parcel Service,United Parcel Service,13303,MIA,14739,SDQ,3,G
0.00,5X,19917,United Parcel Service,United Parcel Service,13303,MIA,14739,SDQ,4,G
0.00,5X,19917,United Parcel Service,United Parcel Service,13303,MIA,14739,SDQ,5,G
0.00,5X,19917,United Parcel Service,United Parcel Service,13303,MIA,14838,SJO,2,G
0.00,5X,19917,United Parcel Service,United Parcel Service,13303,MIA,15455,UIO,1,G
0.00,5X,19917,United Parcel Service,United Parcel Service,13303,MIA,15455,UIO,2,G
0.00,5X,19917,United Parcel Service,United Parcel Service,13303,MIA,15455,UIO,4,G
0.00,5X,19917,United Parcel Service,United Parcel Service,13303,MIA,15455,UIO,5,G
0.00,5X,19917,United Parcel Service,United Parcel Service,13303,MIA,15567,VCP,1,G
0.00,5X,19917,United Parcel Service,United Parcel Service,13303,MIA,15567,VCP,2,G
0.00,5X,19917,United Parcel Service,United Parcel Service,13303,MIA,15567,VCP,3,G
0.00,5X,19917,United Parcel Service,United Parcel Service,13303,MIA,15567,VCP,4,G
0.00,5X,19917,United Parcel Service,United Parcel Service,13303,MIA,15567,VCP,5,G
0.00,5X,19917,United Parcel Service,United Parcel Service,13487,MSP,16232,YWG,1,G
0.00,5X,19917,United Parcel Service,United Parcel Service,13487,MSP,16232,YWG,2,G
0.00,5X,19917,United Parcel Service,United Parcel Service,13487,MSP,16232,YWG,3,G
0.00,5X,19917,United Parcel Service,United Parcel Service,13487,MSP,16232,YWG,4,G
0.00,5X,19917,United Parcel Service,United Parcel Service,13487,MSP,16232,YWG,5,G
0.00,5X,19917,United Parcel Service,United Parcel Service,13514,MTY,14730,SDF,1,G
0.00,5X,19917,United Parcel Service,United Parcel Service,13514,MTY,14730,SDF,2,G
0.00,5X,19917,United Parcel Service,United Parcel Service,13514,MTY,14730,SDF,3,G
0.00,5X,19917,United Parcel Service,United Parcel Service,13514,MTY,14730,SDF,4,G
0.00,5X,19917,United Parcel Service,United Parcel Service,13514,MTY,14730,SDF,5,G
0.00,5X,19917,United Parcel Service,United Parcel Service,13744,NRT,10299,ANC,1,G
0.00,5X,19917,United Parcel Service,United Parcel Service,13744,NRT,10299,ANC,2,G
0.00,5X,19917,United Parcel Service,United Parcel Service,13744,NRT,10299,ANC,3,G
0.00,5X,19917,United Parcel Service,United Parcel Service,13744,NRT,10299,ANC,4,G
0.00,5X,19917,United Parcel Service,United Parcel Service,13744,NRT,10299,ANC,5,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14100,PHL,10920,CDG,1,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14100,PHL,10920,CDG,2,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14100,PHL,10920,CDG,3,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14100,PHL,10920,CDG,4,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14100,PHL,10920,CDG,5,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14100,PHL,10970,CGN,1,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14100,PHL,10970,CGN,2,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14100,PHL,10970,CGN,3,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14100,PHL,10970,CGN,4,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14100,PHL,10970,CGN,5,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14100,PHL,11548,EMA,1,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14100,PHL,11548,EMA,2,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14100,PHL,11548,EMA,3,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14100,PHL,11548,EMA,4,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14100,PHL,11548,EMA,5,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14100,PHL,15018,STN,1,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14100,PHL,15018,STN,2,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14100,PHL,15018,STN,3,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14100,PHL,15018,STN,4,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14100,PHL,15018,STN,5,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14286,PTY,13303,MIA,1,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14309,PVG,10299,ANC,1,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14309,PVG,10299,ANC,2,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14309,PVG,10299,ANC,3,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14309,PVG,10299,ANC,4,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14309,PVG,10299,ANC,5,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14683,SAT,11874,GDL,1,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14683,SAT,11874,GDL,2,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14683,SAT,11874,GDL,3,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14683,SAT,11874,GDL,4,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14683,SAT,11874,GDL,5,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14730,SDF,10920,CDG,1,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14730,SDF,10920,CDG,2,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14730,SDF,10920,CDG,5,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14730,SDF,10970,CGN,1,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14730,SDF,10970,CGN,2,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14730,SDF,10970,CGN,3,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14730,SDF,10970,CGN,4,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14730,SDF,10970,CGN,5,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14730,SDF,11435,DUB,1,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14730,SDF,11435,DUB,2,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14730,SDF,11435,DUB,3,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14730,SDF,11435,DUB,4,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14730,SDF,11435,DUB,5,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14730,SDF,11548,EMA,1,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14730,SDF,11548,EMA,2,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14730,SDF,11548,EMA,5,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14730,SDF,11874,GDL,1,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14730,SDF,11874,GDL,2,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14730,SDF,11874,GDL,3,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14730,SDF,11874,GDL,4,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14730,SDF,11874,GDL,5,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14730,SDF,13514,MTY,1,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14730,SDF,13514,MTY,2,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14730,SDF,13514,MTY,3,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14730,SDF,13514,MTY,4,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14730,SDF,13514,MTY,5,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14730,SDF,13744,NRT,1,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14730,SDF,13744,NRT,2,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14730,SDF,13744,NRT,3,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14730,SDF,13744,NRT,4,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14730,SDF,13744,NRT,5,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14730,SDF,15018,STN,2,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14730,SDF,15018,STN,3,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14730,SDF,15018,STN,4,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14730,SDF,15018,STN,5,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14730,SDF,16078,YHM,3,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14730,SDF,16128,YMX,1,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14730,SDF,16128,YMX,2,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14730,SDF,16128,YMX,3,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14730,SDF,16128,YMX,4,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14730,SDF,16128,YMX,5,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14730,SDF,16229,YVR,3,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14730,SDF,16232,YWG,1,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14730,SDF,16232,YWG,4,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14730,SDF,16232,YWG,5,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14730,SDF,16257,YYC,1,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14730,SDF,16257,YYC,2,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14730,SDF,16257,YYC,3,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14730,SDF,16257,YYC,5,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14730,SDF,16456,DWC,1,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14730,SDF,16456,DWC,2,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14730,SDF,16852,NLU,1,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14730,SDF,16852,NLU,2,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14730,SDF,16852,NLU,3,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14730,SDF,16852,NLU,4,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14730,SDF,16852,NLU,5,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14739,SDQ,13303,MIA,1,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14739,SDQ,13303,MIA,2,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14739,SDQ,13303,MIA,3,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14739,SDQ,13303,MIA,4,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14739,SDQ,13303,MIA,5,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14739,SDQ,14730,SDF,4,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14838,SJO,13303,MIA,1,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14838,SJO,13303,MIA,2,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14838,SJO,13303,MIA,3,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14838,SJO,13303,MIA,4,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14838,SJO,13303,MIA,5,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14843,SJU,14739,SDQ,1,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14843,SJU,14739,SDQ,2,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14843,SJU,14739,SDQ,3,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14843,SJU,14739,SDQ,4,G
0.00,5X,19917,United Parcel Service,United Parcel Service,14843,SJU,14739,SDQ,5,G
0.00,5X,19917,United Parcel Service,United Parcel Service,15018,STN,14730,SDF,1,G
0.00,5X,19917,United Parcel Service,United Parcel Service,15018,STN,14730,SDF,2,G
0.00,5X,19917,United Parcel Service,United Parcel Service,15018,STN,14730,SDF,3,G
0.00,5X,19917,United Parcel Service,United Parcel Service,15018,STN,14730,SDF,4,G
0.00,5X,19917,United Parcel Service,United Parcel Service,15018,STN,14730,SDF,5,G
0.00,5X,19917,United Parcel Service,United Parcel Service,15018,STN,15412,TYS,4,G
0.00,5X,19917,United Parcel Service,United Parcel Service,15092,SYD,12173,HNL,2,G
0.00,5X,19917,United Parcel Service,United Parcel Service,15113,SZX,10299,ANC,1,G
0.00,5X,19917,United Parcel Service,United Parcel Service,15113,SZX,10299,ANC,2,G
0.00,5X,19917,United Parcel Service,United Parcel Service,15113,SZX,10299,ANC,3,G
0.00,5X,19917,United Parcel Service,United Parcel Service,15113,SZX,10299,ANC,4,G
0.00,5X,19917,United Parcel Service,United Parcel Service,15113,SZX,10299,ANC,5,G
0.00,5X,19917,United Parcel Service,United Parcel Service,15306,TPE,10299,ANC,1,G
0.00,5X,19917,United Parcel Service,United Parcel Service,15306,TPE,10299,ANC,2,G
0.00,5X,19917,United Parcel Service,United Parcel Service,15306,TPE,10299,ANC,3,G
0.00,5X,19917,United Parcel Service,United Parcel Service,15306,TPE,10299,ANC,4,G
0.00,5X,19917,United Parcel Service,United Parcel Service,15306,TPE,10299,ANC,5,G
0.00,5X,19917,United Parcel Service,United Parcel Service,15455,UIO,13303,MIA,1,G
0.00,5X,19917,United Parcel Service,United Parcel Service,15455,UIO,13303,MIA,2,G
0.00,5X,19917,United Parcel Service,United Parcel Service,15455,UIO,13303,MIA,3,G
0.00,5X,19917,United Parcel Service,United Parcel Service,15455,UIO,13303,MIA,4,G
0.00,5X,19917,United Parcel Service,United Parcel Service,15455,UIO,13303,MIA,5,G
0.00,5X,19917,United Parcel Service,United Parcel Service,16078,YHM,14730,SDF,3,G
0.00,5X,19917,United Parcel Service,United Parcel Service,16128,YMX,14730,SDF,1,G
0.00,5X,19917,United Parcel Service,United Parcel Service,16128,YMX,14730,SDF,2,G
0.00,5X,19917,United Parcel Service,United Parcel Service,16128,YMX,14730,SDF,3,G
0.00,5X,19917,United Parcel Service,United Parcel Service,16128,YMX,14730,SDF,4,G
0.00,5X,19917,United Parcel Service,United Parcel Service,16128,YMX,14730,SDF,5,G
0.00,5X,19917,United Parcel Service,United Parcel Service,16229,YVR,14730,SDF,3,G
0.00,5X,19917,United Parcel Service,United Parcel Service,16232,YWG,14730,SDF,1,G
0.00,5X,19917,United Parcel Service,United Parcel Service,16232,YWG,14730,SDF,2,G
0.00,5X,19917,United Parcel Service,United Parcel Service,16232,YWG,14730,SDF,3,G
0.00,5X,19917,United Parcel Service,United Parcel Service,16232,YWG,14730,SDF,4,G
0.00,5X,19917,United Parcel Service,United Parcel Service,16232,YWG,14730,SDF,5,G
0.00,5X,19917,United Parcel Service,United Parcel Service,16257,YYC,11775,FSD,1,G
0.00,5X,19917,United Parcel Service,United Parcel Service,16257,YYC,11775,FSD,2,G
0.00,5X,19917,United Parcel Service,United Parcel Service,16257,YYC,11775,FSD,3,G
0.00,5X,19917,United Parcel Service,United Parcel Service,16257,YYC,11775,FSD,4,G
0.00,5X,19917,United Parcel Service,United Parcel Service,16257,YYC,11775,FSD,5,G
0.00,5X,19917,United Parcel Service,United Parcel Service,16257,YYC,14730,SDF,1,G
0.00,5X,19917,United Parcel Service,United Parcel Service,16257,YYC,14730,SDF,2,G
0.00,5X,19917,United Parcel Service,United Parcel Service,16257,YYC,14730,SDF,3,G
0.00,5X,19917,United Parcel Service,United Parcel Service,16257,YYC,14730,SDF,4,G
0.00,5X,19917,United Parcel Service,United Parcel Service,16257,YYC,14730,SDF,5,G
0.00,5X,19917,United Parcel Service,United Parcel Service,16271,YYZ,14730,SDF,1,G
0.00,5X,19917,United Parcel Service,United Parcel Service,16852,NLU,14730,SDF,1,G
0.00,5X,19917,United Parcel Service,United Parcel Service,16852,NLU,14730,SDF,2,G
0.00,5X,19917,United Parcel Service,United Parcel Service,16852,NLU,14730,SDF,3,G
