name,lat,lon,country_code,feature_code
Sapphire Beach,-30.215200,153.151200,AU,BCH
Wongaling Beach,-17.904850,146.097490,AU,BCH
Woody Point Beach,-27.260070,153.101910,AU,BCH
Yaroomba Beach,-26.549790,153.101610,AU,BCH
Yingalinda Beach,-18.066520,146.033050,AU,BCH
Belmunda Beach,-20.950940,149.026640,AU,BCH
Castaways Beach,-26.431740,153.107160,AU,BCH
Cooloola Beach,-26.048400,153.136320,AU,BCH
Sunrise Beach,-26.419240,153.109960,AU,BCH
Conway Beach,-20.479440,148.739730,AU,BCH
Wilson Beach,-20.472610,148.723850,AU,BCH
Kurrawa Beach,-28.029510,153.435520,AU,BCH
Surfers Paradise Beach,-28.002290,153.431350,AU,BCH
Miami Beach,-28.067570,153.444690,AU,BCH
Burleigh Beach,-28.088120,153.453000,AU,BCH
Tallebudgera Beach,-28.100070,153.462740,AU,BCH
Mill Beach,-35.665200,150.301190,AU,BCH
Mill Beach,-36.498500,150.051190,AU,BCH
Miners Beach,-31.465200,152.934600,AU,BCH
Minnamurra Beach,-34.615200,150.859600,AU,BCH
Wallagoot Beach,-36.798500,149.951200,AU,BCH
Wamberal Beach,-33.423500,151.459600,AU,BCH
Wanda Beach,-34.048500,151.167890,AU,BCH
Wollongong Beach,-34.431800,150.901200,AU,BCH
Wollongong North Beach,-34.415200,150.901200,AU,BCH
West Head Beach,-33.581360,151.308950,AU,BCH
Wilsons Beach,-35.005500,150.830990,AU,BCH
Wimbie Beach,-35.762400,150.201200,AU,BCH
Wombarra Beach,-34.281800,150.951200,AU,BCH
Wanderrabah Beach or Jimmys Beach,-32.681800,152.201200,AU,BCH
Wangi Wangi Beach,-33.073500,151.587300,AU,BCH
Warilla Beach,-34.548500,150.876200,AU,BCH
Warriewood Beach,-33.681800,151.309600,AU,BCH
Washaway Beach,-33.814990,151.263560,AU,BCH
Washerwomans Beach,-35.215200,150.534610,AU,BCH
Wategos Beach,-28.636570,153.633620,AU,BCH
Wattamolla Beach,-34.137420,151.114370,AU,BCH
Whale Beach,-37.098500,149.901200,AU,BCH
Whites Beach,-28.715200,153.601200,AU,BCH
Whiting Beach,-33.831800,151.234600,AU,BCH
Whiting Beach,-29.431800,153.351200,AU,BCH
Wonboyn Beach,-37.265200,149.951200,AU,BCH
Woolgoolga Beach,-30.098500,153.201200,AU,BCH
Yagon Beach,-32.456800,152.501200,AU,BCH
Zenith Beach,-32.719550,152.184660,AU,BCH
Monument,-35.237660,150.530330,AU,BCH
Moon Island Beach,-33.168000,151.631810,AU,BCH
Mullaway Beach,-30.065200,153.201200,AU,BCH
Mungo Beach,-32.531800,152.317900,AU,BCH
Murrah Beach,-36.531800,150.067900,AU,BCH
Murramarang Beach,-35.522640,150.402080,AU,BCH
Myrtle Beach,-35.681800,150.301190,AU,BCH
Nadgee Beach,-37.439840,149.966640,AU,BCH
Narooma Beach,-36.231800,150.134600,AU,BCH
Narrabeen Beach,-33.715350,151.300750,AU,BCH
Nelson Beach,-36.681800,149.984600,AU,BCH
Nelsons Beach,-35.081800,150.701200,AU,BCH
Newcastle Beach,-32.931800,151.784610,AU,BCH
Newport Beach,-33.648500,151.317900,AU,BCH
Newtons Beach,-37.365200,149.951200,AU,BCH
Nobbys Beach,-32.923500,151.792890,AU,BCH
North Beach,-34.481800,150.909610,AU,BCH
North Beach,-35.498760,150.390860,AU,BCH
North Beach,-31.598500,152.834600,AU,BCH
North Beach,-32.615200,152.317900,AU,BCH
North Curl Curl Beach,-33.766950,151.299630,AU,BCH
North Entrance Beach,-33.315200,151.534610,AU,BCH
North Head Beach,-35.715200,150.267900,AU,BCH
North Shore Beach,-31.365200,152.934600,AU,BCH
North Smoky Beach,-30.916900,153.085870,AU,BCH
North Steyne Beach,-33.790200,151.284610,AU,BCH
Number One Beach,-32.415200,152.517900,AU,BCH
Oakey Beach,-35.702700,150.284610,AU,BCH
One Horse Sands,-32.431800,152.434600,AU,BCH
Pambula Beach,-36.931800,149.901200,AU,BCH
Paradise Beach,-33.623500,151.317900,AU,BCH
Parkyns Beach,-34.490200,150.926190,AU,BCH
Patches Beach,-28.956800,153.504000,AU,BCH
Pebbley Beach,-32.181800,152.517900,AU,BCH
Pebbly Beach,-29.681800,153.334600,AU,BCH
Pebbly Beach,-35.615200,150.334600,AU,BCH
Pebbly Beach,-32.073500,152.534610,AU,BCH
Pebbly Beach,-31.181800,152.984600,AU,BCH
Pebbley Beach,-33.281800,151.567900,AU,BCH
Pelican Beach,-33.281800,151.551190,AU,BCH
Piccaninny Beach,-36.081800,150.134600,AU,BCH
Picnic Beach,-36.615200,150.034610,AU,BCH
Pilot Beach,-31.631800,152.834600,AU,BCH
Pinny Beach,-33.130500,151.642900,AU,BCH
Pippi Beach,-29.448500,153.367910,AU,BCH
Plumbago Beach,-29.548500,153.334600,AU,BCH
Port Kembla Beach,-34.481800,150.909610,AU,BCH
Portuguese Beach,-33.606800,151.301190,AU,BCH
Potato Beach,-36.098500,150.134600,AU,BCH
Powells Beach,-33.623500,151.317900,AU,BCH
Pretty Beach,-35.565200,150.367910,AU,BCH
Priests Beach,-34.665200,150.851200,AU,BCH
Providence Beach,-32.615200,152.317900,AU,BCH
Quarantine Beach,-33.815220,151.286420,AU,BCH
Queenscliff Beach,-33.790200,151.284610,AU,BCH
Racecourse Beach,-35.538480,150.390900,AU,BCH
Racecourse Beach,-35.368000,150.478190,AU,BCH
Rainbow Beach,-31.565200,152.834600,AU,BCH
Red Cliff Beach,-29.565200,153.334600,AU,BCH
Red Head Beach,-32.015200,152.551190,AU,BCH
Red Head Beach,-32.031800,152.534610,AU,BCH
Redhead Beach,-33.015200,151.726200,AU,BCH
Red Hill Beach,-29.123500,153.451200,AU,BCH
Red Ochre Beach,-33.198500,151.601200,AU,BCH
Reef Beach,-33.807600,151.274120,AU,BCH
Richmond Beach,-35.698500,150.284610,AU,BCH
Rosedale Beach,-35.798500,150.217900,AU,BCH
Rosherville (Chinamans) Beach,-33.815480,151.249050,AU,BCH
Sailors Grave Beach,-35.048500,150.667890,AU,BCH
Saltwater Beach,-32.015200,152.551190,AU,BCH
Sandy Beach,-33.606800,151.301190,AU,BCH
Scarborough Beach,-34.273500,150.959600,AU,BCH
Seven Mile Beach,-32.298500,152.534610,AU,BCH
Seven Shillings Beach,-33.865010,151.235280,AU,BCH
Shark Beach,-33.850660,151.266680,AU,BCH
Shark Net Beach,-35.039900,150.673710,AU,BCH
Sharpes Beach,-28.840200,153.601200,AU,BCH
Shelly Beach,-29.531800,153.351200,AU,BCH
Shelly Beach,-33.556800,151.251200,AU,BCH
Shelly Beach,-28.865200,153.601200,AU,BCH
Shelly Beach,-35.531600,150.403300,AU,BCH
Shelly Beach,-30.181800,153.184600,AU,BCH
Shelly Beach,-32.331800,152.534610,AU,BCH
Shelly Beach,-33.365500,151.501200,AU,BCH
Shelly Beach,-34.781800,150.834600,AU,BCH
Shelly Beach,-30.648500,153.017900,AU,BCH
Shelly Beach,-34.063000,151.155640,AU,BCH
Short Point Beach,-36.873500,149.934600,AU,BCH
Silver Beach,-33.798500,151.267900,AU,BCH
Silver Beach,-34.007620,151.197610,AU,BCH
Skennars Beach,-28.815200,153.601200,AU,BCH
Snapperman Beach,-33.598500,151.317900,AU,BCH
Soldiers Beach,-33.298500,151.567900,AU,BCH
South Beach,-31.681800,152.817900,AU,BCH
South Beach,-34.523500,150.884600,AU,BCH
South Beach,-30.698500,152.984600,AU,BCH
South Beach,-33.631800,151.301190,AU,BCH
South Smoky Beach,-30.928070,153.081740,AU,BCH
South Steyne Beach,-33.798500,151.284610,AU,BCH
Stanwell Park Beach,-34.231800,150.984600,AU,BCH
Stockton Beach,-32.831800,151.901200,AU,BCH
Store Beach,-33.815200,151.292890,AU,BCH
Submarine Beach,-32.448500,152.484600,AU,BCH
Surf Beach,-35.759600,150.201200,AU,BCH
Surf Beach,-34.681800,150.851200,AU,BCH
Surf Beach,-36.231800,150.134600,AU,BCH
Tallow Beach,-33.538440,151.350040,AU,BCH
Tamarama Beach,-33.900500,151.270530,AU,BCH
Taylors Beach,-32.731800,152.051190,AU,BCH
Taylors Beach,-33.631800,151.301190,AU,BCH
Ten Mile Beach,-29.281800,153.351200,AU,BCH
Terrigal Beach,-33.440200,151.442900,AU,BCH
Thirroul Beach,-34.316320,150.927430,AU,BCH
Timber Beach,-33.181800,151.634600,AU,BCH
Tomakin Beach,-35.831800,150.184600,AU,BCH
Town Beach,-31.431800,152.917890,AU,BCH
Towra Beach,-33.998500,151.151200,AU,BCH
Treachery Beach,-32.456800,152.501200,AU,BCH
Tuncurry Beach,-32.115200,152.501200,AU,BCH
Tura Beach,-36.831800,149.934600,AU,BCH
Turimetta Beach,-33.698500,151.301190,AU,BCH
Turners Beach,-29.438460,153.367240,AU,BCH
Twenty By Twelve Beach,-32.356800,152.526200,AU,BCH
Umina Beach,-33.525230,151.320660,AU,BCH
Wairo Beach,-35.415200,150.434600,AU,BCH
Walkers Beach,-34.765200,150.834600,AU,BCH
Bulli Beach,-34.340020,150.925500,AU,BCH
Bullimah Beach,-33.531800,151.384600,AU,BCH
Bullocks Hoof,-35.165200,150.684600,AU,BCH
Bull Pup Beach,-35.531800,150.401200,AU,BCH
Dixon Park Beach,-32.948500,151.759600,AU,BCH
Dreamtime Beach,-28.216600,153.566190,AU,BCH
Diamond Beach,-32.015200,152.551190,AU,BCH
Bunga Beach,-36.548500,150.051190,AU,BCH
Bungan Beach,-33.665200,151.317900,AU,BCH
Bungo Beach,-37.065200,149.884600,AU,BCH
Collers Beach,-35.347100,150.473500,AU,BCH
Main Beach,-29.581800,153.334600,AU,BCH
Rixons Beach,-37.065200,149.884600,AU,BCH
Goolawah Beach,-31.215200,152.967900,AU,BCH
Killick Beach,-31.165200,152.984600,AU,BCH
Joshs Beach,-36.165200,150.117910,AU,BCH
South Tuross Beach,-36.081800,150.134600,AU,BCH
Narrawallee Beach,-35.298500,150.467900,AU,BCH
Back Beach,-29.365200,153.367910,AU,BCH
Corner Beach,-33.831800,151.217900,AU,BCH
Duranbah Beach,-28.165200,153.551190,AU,BCH
Pebbly Beach,-36.245700,150.224300,AU,BCH
Mitchies Beach,-36.881800,149.917890,AU,BCH
Haycock Beach,-36.960700,149.932910,AU,BCH
Raffertys Beach,-33.122100,151.613690,AU,BCH
Pinnacles Beach,-36.997100,149.926190,AU,BCH
Long Beach,-36.998200,149.926190,AU,BCH
Quondolo Beach,-36.980500,149.926190,AU,BCH
Wreck Beach,-32.726120,152.182380,AU,BCH
Greenfield Beach,-35.088500,150.692900,AU,BCH
Orion Beach,-35.069900,150.684010,AU,BCH
Nimbin Beach,-33.280500,151.574800,AU,BCH
Lifeboat Beach,-33.286000,151.571790,AU,BCH
Copacabana Beach,-33.491000,151.432600,AU,BCH
Sunset Beach,-32.706000,152.063200,AU,BCH
Main Beach,-28.636640,153.633300,AU,BCH
Belongil Beach,-28.609300,153.572300,AU,BCH
Diggers Beach,-30.265200,153.151200,AU,BCH
Sandon Point Beach,-34.331490,150.927040,AU,BCH
Woonona Beach,-34.348950,150.920560,AU,BCH
Tathra Beach,-36.731800,149.984600,AU,BCH
Red Rock Beach,-30.031800,153.201200,AU,BCH
Circuit Beach,-35.783200,150.235990,AU,BCH
Little Beach,-31.048500,153.051190,AU,BCH
Middle Beach,-36.890200,149.934600,AU,BCH
Wallaga Beach,-36.348500,150.092900,AU,BCH
Cowrie Beach,-36.418000,150.070690,AU,BCH
Shelly Beach,-36.418000,150.070690,AU,BCH
Jack Common Beach,-36.418000,150.070690,AU,BCH
Emerald Beach,-30.168200,153.190400,AU,BCH
Hearnes Lake Beach,-30.138000,153.200700,AU,BCH
Woolgoolga Back Beach,-30.120700,153.205400,AU,BCH
Arrawarra Beach,-30.059100,153.199800,AU,BCH
Station Creek Beach,-29.964300,153.246000,AU,BCH
Freshwater Beach,-29.923500,153.266210,AU,BCH
Wooli Beach,-29.858500,153.269810,AU,BCH
Diggers Camp Beach,-29.813500,153.289600,AU,BCH
Minnie Water Back Beach,-29.793000,153.290400,AU,BCH
Minnie Water Beach,-29.768500,153.297100,AU,BCH
Jones Beach,-29.891300,153.270400,AU,BCH
Sandon Beach,-29.718800,153.303500,AU,BCH
Rennies Beach,-35.368000,150.478190,AU,BCH
Racecourse Beach,-35.380500,150.461500,AU,BCH
Bothams Beach,-33.647400,151.278700,AU,BCH
Cullendulla Beach,-35.701600,150.203990,AU,BCH
Surfside Beach,-35.703000,150.195690,AU,BCH
Windang Beach,-34.540200,150.876200,AU,BCH
Letitia Beach,-28.178800,153.557600,AU,BCH
Fingal Head Beach,-28.193200,153.564000,AU,BCH
Kingscliff Beach,-28.248000,153.572100,AU,BCH
South Kingscliff Beach,-28.274100,153.580990,AU,BCH
Casuarina Beach,-28.303000,153.573700,AU,BCH
Norries Cove,-28.336000,153.575700,AU,BCH
Maggies Beach,-28.348500,153.574600,AU,BCH
Wooyung Beach,-28.453200,153.554310,AU,BCH
Marys Beach,-32.712700,152.064300,AU,BCH
Fishermans Beach,-35.074600,150.788500,AU,BCH
Jetty Beach,-30.305500,153.140700,AU,BCH
Little Beach,-29.981300,153.232610,AU,BCH
Cabins Beach,-30.079600,153.202900,AU,BCH
Darkum Beach,-30.088800,153.200700,AU,BCH
Safety Beach,-30.096600,153.200700,AU,BCH
North Wall Beach,-30.299300,153.140400,AU,BCH
Cowrie Beach,-34.942140,135.628820,AU,BCH
Almonta Beach,-34.680530,135.347150,AU,BCH
Kiana Beach,-34.039020,135.270060,AU,BCH
Paradise Beach,-33.226860,134.720310,AU,BCH
Surfers Beach,-32.948160,134.193300,AU,BCH
Turnbulls Beach,-33.908600,136.585710,AU,BCH
Red Banks Beach,-34.921510,135.621080,AU,BCH
Greenly Beach,-34.361990,135.358090,AU,BCH
Convention Beach,-34.270490,135.346720,AU,BCH
Morgans Landing,-34.496290,135.218380,AU,BCH
Mary Ellis Wreck Beach,-34.859740,135.726180,AU,BCH
Perlubie Beach,-32.664530,134.294330,AU,BCH
Cheetina Beach,-33.180320,134.707470,AU,BCH
Dog Fence Beach,-31.770340,131.841250,AU,BCH
Long Beach,-36.701130,139.862560,AU,BCH
Murrays,-30.359300,153.107100,AU,BCH
Sawtell,-30.365700,153.103500,AU,BCH
Bonville Beach,-30.400700,153.081210,AU,BCH
Abarungkwa Beach,-13.718770,136.179820,AU,BCH
Adamaji Beach,-13.737500,136.130290,AU,BCH
Adamenimburru Beach,-13.770370,136.110700,AU,BCH
Amakurrkwarra Beach,-13.805360,136.110700,AU,BCH
Amungkwalya Beach,-14.263070,136.790270,AU,BCH
Amurranga Beach,-13.813710,136.904850,AU,BCH
Analurru Beach,-13.759560,136.108790,AU,BCH
Anganja Beach,-14.059840,136.417370,AU,BCH
Angurukurikba Beach,-14.174150,136.401750,AU,BCH
Arnjiya Beach,-14.203860,136.340820,AU,BCH
Ayendadumanja Beach,-13.712680,136.718810,AU,BCH
Ayungkwiyungkwa Beach,-13.914730,136.791950,AU,BCH
Birritjimi Beach,-12.187200,136.699100,AU,BCH
Bonkalji Beach,-11.854900,131.068100,AU,BCH
Camp Beach,-15.645400,136.748600,AU,BCH
Casuarina Beach,-12.352500,130.873800,AU,BCH
Cullen Beach,-12.449100,130.822240,AU,BCH
Dinah Beach,-12.451630,130.850510,AU,BCH
Ditji Beach,-14.366700,129.369000,AU,BCH
Djanbirrkpuy Beach,-12.194900,136.678500,AU,BCH
East Woody Beach,-12.163660,136.768040,AU,BCH
Eight Mile Beach,-13.861290,136.874910,AU,BCH
Endungwa Beach,-13.935600,136.424390,AU,BCH
Eningkirra Beach,-13.957200,136.418000,AU,BCH
Eninyena Beach,-14.263600,136.622190,AU,BCH
Five Mile Beach,-12.839090,130.350710,AU,BCH
Gangurimurru Beach,-12.275000,136.649090,AU,BCH
Garanhan Beach,-12.327800,136.932690,AU,BCH
Garrirri Beach,-12.281190,136.903690,AU,BCH
Gurrukpuy Beach,-12.193230,136.705350,AU,BCH
Hingston Beach,-12.495220,130.771010,AU,BCH
Injin Beach,-14.225950,129.433710,AU,BCH
Kahlin Beach,-12.453600,130.825730,AU,BCH
Kurumba Beach,-12.483690,130.776080,AU,BCH
Lameroo Beach,-12.464450,130.838830,AU,BCH
Limiyimiyila Beach,-15.609190,136.669270,AU,BCH
Lurrupukurru Beach,-12.446700,136.850690,AU,BCH
Malinymirri Beach,-12.264950,136.900810,AU,BCH
Malkayubirra Beach,-13.943800,136.773000,AU,BCH
Malkiyangwa Beach,-14.137890,136.424420,AU,BCH
Mamungwajingumanja Beach,-14.279400,136.690000,AU,BCH
Marjirrumanja Beach,-13.774500,136.272710,AU,BCH
Marngkala Beach,-14.209850,136.877470,AU,BCH
Mica Beach,-12.480010,130.776280,AU,BCH
Mindil Beach,-12.445600,130.830460,AU,BCH
Mud Cod Bay,-14.018040,136.413340,AU,BCH
Munda Beach,-14.159700,129.480190,AU,BCH
Mundarringumanja Beach,-13.826400,136.519900,AU,BCH
Mungurjirra Beach,-13.742800,136.179200,AU,BCH
Nebraska Beach,-12.459920,130.821900,AU,BCH
Ngumuy Beach,-12.311940,136.932110,AU,BCH
Ngurrkwurrumanja Beach,-13.697500,136.189190,AU,BCH
Numbarrila Beach,-13.801700,136.258000,AU,BCH
Picnic Beach,-13.907810,136.844160,AU,BCH
Pioneer Beach,-12.687870,130.636660,AU,BCH
Plater Beach,-12.485410,130.775730,AU,BCH
Pococks Beach,-12.203500,132.207310,AU,BCH
Rangura Beach,-12.417000,136.883800,AU,BCH
Sandy Beach,-12.053900,134.179400,AU,BCH
Silversands,-12.487620,130.775060,AU,BCH
Tientebei Beach,-11.824500,130.531010,AU,BCH
Tower Beach,-12.584200,130.569790,AU,BCH
Town Beach,-12.178350,136.788470,AU,BCH
Untimelli Beach,-14.204480,129.446240,AU,BCH
Vesteys Beach,-12.430290,130.834620,AU,BCH
Wagait Beach,-12.427280,130.745300,AU,BCH
Wallaby Beach,-12.187410,136.710330,AU,BCH
Wanyanga Beach,-11.818300,130.614200,AU,BCH
Warlubarlula Beach,-15.738880,136.814100,AU,BCH
Water Beach,-15.609800,136.801000,AU,BCH
Wiyakipa Beach,-14.566700,135.533300,AU,BCH
Yabangwamanja Beach,-13.824500,136.800600,AU,BCH
Yathangka Beach,-15.585440,136.596570,AU,BCH
Yelcher Beach,-14.309900,129.398700,AU,BCH
Yelyukwumanja Beach,-13.847970,136.236010,AU,BCH
Yelyuwarrakba Beach,-14.198060,136.423920,AU,BCH
Yinbiya Beach,-13.835890,136.150770,AU,BCH
Yinidirra Beach,-14.086020,136.427440,AU,BCH
Adams Beach,-27.503680,153.405780,AU,BCH
Alexandra Headland Beach,-26.670350,153.108840,AU,BCH
Alexandria Beach,-26.384240,153.115510,AU,BCH
Armstrong Beach,-21.451210,149.291370,AU,BCH
Barron Beach,-16.866950,145.768330,AU,BCH
Big Buttertin Beach,-10.641000,142.142790,AU,BCH
Cassady Beach,-18.730120,146.293620,AU,BCH
Clontarf Beach,-27.260630,153.081340,AU,BCH
Coolangatta Beach,-28.166730,153.537460,AU,BCH
Cooya Beach,-16.452300,145.409030,AU,BCH
Corroboree Beach,-25.081740,153.325760,AU,BCH
Cowley Beach,-17.685280,146.117010,AU,BCH
Cylinder Beach,-27.426180,153.525770,AU,BCH
Dawson Beach,-21.499540,149.370800,AU,BCH
Eurimbula Beach,-24.168140,151.834380,AU,BCH
Figtree Beach,-21.473430,149.291640,AU,BCH
Fisherman Beach,-23.182590,150.936630,AU,BCH
Five Rocks Beach,-22.778700,150.805240,AU,BCH
Forrest Beach,-18.710120,146.299730,AU,BCH
Four Mile Beach,-16.519790,145.473460,AU,BCH
Four Mile Beach,-21.783710,149.433300,AU,BCH
Frenchmans Beach,-27.428950,153.543290,AU,BCH
Gap Beach,-20.438870,149.041570,AU,BCH
Garners Beach,-17.812150,146.099930,AU,BCH
Golden Shore,-23.484530,150.983570,AU,BCH
Grasstree Beach,-21.363710,149.307750,AU,BCH
Greenmount Beach,-28.167010,153.543580,AU,BCH
Kangkiji Beach,-15.932640,145.387480,AU,BCH
Kemp Beach,-23.170920,150.791350,AU,BCH
Kings Beach,-26.804240,153.141600,AU,BCH
Lammermoor Beach,-23.158990,150.769630,AU,BCH
Launs Beach,-19.252620,146.999990,AU,BCH
Little Beach,-10.642950,142.128080,AU,BCH
Long Beach,-10.655450,142.120030,AU,BCH
Long Beach,-19.218450,147.019700,AU,BCH
Lynchs Beach,-19.455670,147.483030,AU,BCH
Maheno Beach,-25.281740,153.231030,AU,BCH
Main Beach,-27.575070,153.327180,AU,BCH
Manann Beach,-24.798680,153.261600,AU,BCH
Marcoola Beach,-26.598410,153.097990,AU,BCH
Margate Beach,-27.244240,153.111910,AU,BCH
Maroochydore Beach,-26.657850,153.104390,AU,BCH
Mick Ready Beach,-21.345930,149.302200,AU,BCH
Moffat Beach,-26.788960,153.142440,AU,BCH
Morwong Beach,-27.564360,153.333560,AU,BCH
Mudjimba Beach,-26.615000,153.101940,AU,BCH
Mulambin Beach,-23.197030,150.792460,AU,BCH
New Beach,-20.525560,148.701380,AU,BCH
Nine Mile Beach,-22.881480,150.785800,AU,BCH
Nobby Beach,-28.058680,153.442180,AU,BCH
Norfolk Beach,-27.570350,153.338560,AU,BCH
Pandanus Beach,-27.441460,153.176640,AU,BCH
Pelican Beach,-27.975900,153.423570,AU,BCH
Picnic Beach,-18.490400,146.315000,AU,BCH
Pretty Beach,-16.609860,145.529710,AU,BCH
Queens Beach,-27.216180,153.116620,AU,BCH
Queens Beach North,-27.209240,153.116620,AU,BCH
Queens Beach South,-27.222570,153.115800,AU,BCH
Redcliffe Beach,-27.228400,153.116070,AU,BCH
Repulse Beach,-20.477330,148.763580,AU,BCH
Robinsons Beach,-17.624850,146.137480,AU,BCH
Rules Beach,-24.492860,152.039670,AU,BCH
Rundle Beach,-23.502590,150.858020,AU,BCH
Salonika Beach,-21.323430,149.294140,AU,BCH
Sandpiper Beach,-27.599510,153.352460,AU,BCH
Sandy Beach,-27.738050,153.366830,AU,BCH
Saunders Beach,-19.158450,146.610290,AU,BCH
Scarborough Beach,-27.199790,153.116070,AU,BCH
Scotts Point Beach,-27.252850,153.109680,AU,BCH
Second Beach,-16.888740,145.827210,AU,BCH
Seventy Five Mile Beach,-25.381740,153.183840,AU,BCH
Shelly Beach,-19.181230,146.751940,AU,BCH
St Helens Beach,-20.835110,148.841080,AU,BCH
Sunshine Beach,-26.406740,153.113010,AU,BCH
Suttons Beach,-27.236180,153.114690,AU,BCH
Sylvan Beach,-27.060630,153.139950,AU,BCH
Taylors Beach,-18.630680,146.325840,AU,BCH
Teewah Beach,-26.277300,153.066060,AU,BCH
Terry Beach,-10.712950,142.118640,AU,BCH
The Horseshoe,-27.502290,153.358860,AU,BCH
Three Mile Beach,-21.944820,149.473850,AU,BCH
Turtle Creek Beach,-16.627910,145.548890,AU,BCH
Warragon Beach,-17.849300,146.105550,AU,BCH
Wild Cattle Beach,-23.947030,151.376070,AU,BCH
Pacific Beach,-28.108120,153.466610,AU,BCH
Currumbin Beach,-28.130620,153.488570,AU,BCH
Tugun Beach,-28.142290,153.496080,AU,BCH
Bilinga Beach,-28.154790,153.506620,AU,BCH
Balgal Beach,-19.016940,146.411100,AU,BCH
Toomulla Beach,-19.080560,146.474990,AU,BCH
Toolakea Beach,-19.144440,146.577770,AU,BCH
Bushland Beach,-19.188890,146.677780,AU,BCH
Doctors Beach,-32.796730,134.200270,AU,BCH
Tinah Beach,-34.857640,135.768750,AU,BCH
Morgans Beach,-35.594140,138.106930,AU,BCH
Dany Beach,-34.902690,137.042600,AU,BCH
Jolly Beach,-35.261490,136.966340,AU,BCH
Sharples Beach,-35.115190,137.501270,AU,BCH
Goldsmith Beach; Honiton,-35.153300,137.684880,AU,BCH
Shell Beach,-35.191870,136.874150,AU,BCH
Surf Beach,-37.475030,140.027950,AU,BCH
Tiddy Widdy Beach,-34.403110,137.942220,AU,BCH
Office Beach,-33.927160,137.623440,AU,BCH
Homestead Beachs,-34.688830,135.916220,AU,BCH
Silver Sands Beach,-35.311620,138.447540,AU,BCH
Picnic Beach,-34.169780,135.275910,AU,BCH
Back Beach,-34.122440,136.352740,AU,BCH
Pebbly Beach,-35.670200,137.036100,AU,BCH
Admella Beach,-37.854000,140.356730,AU,BCH
Telowie Beach,-33.076910,138.041720,AU,BCH
Murninnie Beach,-33.314370,137.379730,AU,BCH
Brown Beach,-38.041260,140.842290,AU,BCH
McLeod Landing,-34.571890,135.955790,AU,BCH
Simounds Beach,-32.525200,134.224090,AU,BCH
Ladies Beach,-35.535840,138.684690,AU,BCH
Youngs Beach,-34.406740,137.938830,AU,BCH
Broad Beach,-34.698670,137.878330,AU,BCH
Parsons Beach,-34.754270,137.477780,AU,BCH
Webb Beach,-32.914660,137.933980,AU,BCH
Butlers Beach,-35.237830,137.116710,AU,BCH
Back Beach,-37.570560,140.110580,AU,BCH
Geltwood Beach,-37.611700,140.169950,AU,BCH
Sugars Beach,-35.550220,138.880880,AU,BCH
Loch Well Beach,-33.742590,135.024060,AU,BCH
Stun’Sail Boom Beach,-36.019890,137.015730,AU,BCH
Southend Beach,-37.528930,140.119060,AU,BCH
Burdon Beach,-37.528930,140.119060,AU,BCH
Cowrie Beach,-37.528930,140.119060,AU,BCH
Cemetery Beach,-34.700450,135.923410,AU,BCH
Back Beach,-32.796070,134.125630,AU,BCH
Gallipoli Beach,-34.464820,135.391310,AU,BCH
Yanerbie Beach,-32.934180,134.140310,AU,BCH
