NAME,DISCIPLINE,DISCIPLINE_LABEL,CITY,STATE,LAT,LNG
TRIAD CULTURAL ARTS,ART,Art Museum,,,36.0348,-80.25096
TRIANA HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,,,34.66738,-86.75223
TRIANGLE CULTURAL MUSEUM,GMU,General Museum,,,37.93613,-122.35908
TRIANGLE SHIRTWAIST FACTORY FIRE MEMORIAL,HSC,Historical Society or Historic Preservation,,,41.03205,-73.76676
TRIANGLE TATTOO & MUSEUM,GMU,General Museum,,,39.44514,-123.80579
TRIGG-C M RUSSELL FOUNDATION,ART,Art Museum,,,47.50996,-111.28595
TRIMBLE COUNTY HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,,,38.13471,-85.6736
TRIMONT AREA HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,,,43.77442,-94.7171
TRINIDAD JUNIOR HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,,,37.17061,-104.50645
TRINIDAD MUSEUM SOCIETY,GMU,General Museum,,,41.07701,-124.12717
TRINITY ARTS CENTER,ART,Art Museum,,,36.35789,-82.40852
TRINITY COUNTY MUSEUM,GMU,General Museum,,,31.05334,-95.12263
TRINITY HISTORIC PRESERVATION SOCIETY,HST,History Museum,,,35.83573,-79.98537
TRINITY HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,,,30.92598,-95.30918
TRINITY SPRINGS MUSTERING ELM GROUP,HSC,Historical Society or Historic Preservation,,,38.63385,-86.77695
TRIPLE B TOY FARM MUSEUM,GMU,General Museum,,,46.73789,-97.49337
TRIPP COUNTY HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,,,43.34565,-99.89654
TRIREME IN NEW YORK CITY,HSC,Historical Society or Historic Preservation,,,40.70633,-74.01344
TRISOLINI GALLERY,ART,Art Museum,,,39.34852,-82.09617
TRITON ART GALLERY,ART,Art Museum,,,42.49088,-94.19979
TRITON MUSEUM OF ART,ART,Art Museum,,,37.35598,-121.95535
TRITTICO,HSC,Historical Society or Historic Preservation,,,34.22932,-119.05568
TROGDON HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,,,37.2005,-93.24142
TROLLEY STATION ORAL HISTORY CENTER,HST,History Museum,,,40.45623,-79.89249
TROMBLEY HOUSE,HSC,Historical Society or Historic Preservation,,,43.58366,-83.87903
TRONA MINING MUSEUM ASSOCIATION OF BRIDGER VALLEY,GMU,General Museum,,,41.348,-110.32817
TRONDERLAG OF AMERICA,HSC,Historical Society or Historic Preservation,,,41.78842,-88.01543
TRONDHJEM COMMUNITY PRESERVATION SOCIETY,HSC,Historical Society or Historic Preservation,,,44.47626,-93.44301
TROPICAL TRAIL REGION OF TEXAS,NAT,Natural History or Natural Science Museum,,,28.00003,-98.45619
TROPICAL-MARINE CONSERVATION INSTITUTE,ZAW,"Zoo, Aquarium, or Wildlife Conservation",,,43.73656,-116.29372
TROPICO DE NOPAL,GMU,General Museum,,,34.06416,-118.26451
TROUP GENEALOGICAL-HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,,,32.15936,-95.1144
TROUP HISTORICAL SOCIETY ARCHIVES,HSC,Historical Society or Historic Preservation,,,33.02428,-85.0047
TROUT GALLERY,ART,Art Museum,,,40.20067,-77.19736
TROUT MUSEUM OF ART,ART,Art Museum,,,44.27632,-88.397
TROY HALL OF FAME,HST,History Museum,,,40.03976,-84.20324
TROY HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,,,42.57735,-83.14953
TROY HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,,,42.82823,-72.18505
TROY MUSEUM,GMU,General Museum,,,40.04002,-84.20144
TROY MUSEUM AND HISTORIC VILLAGE,GMU,General Museum,,,42.57735,-83.14953
TROY PLUNK ART GALLERY,ART,Art Museum,,,35.44012,-88.63975
TRUCKEE DONNER RAILROAD SOCIETY,GMU,General Museum,,,39.32895,-120.18449
TRUE HEART FELICIANA,GMU,General Museum,,,30.83658,-90.94154
TRUE WEST PRESERVATION SOCIETY,HSC,Historical Society or Historic Preservation,,,33.78507,-111.96545
TRUMAN HISTORICAL ASSOCIATION,HST,History Museum,,,43.8278,-94.43592
TRUMBULL COUNTY ANTIQUE STEAM & POWER ASSOCIATION,SCI,Science & Technology Museum or Planetarium,,,41.3282,-80.7269
TRUSTEE HOUSE,HSC,Historical Society or Historic Preservation,,,34.68163,-82.82688
TRYON CREEK PARK,BOT,"Arboretum, Botanical Garden, or Nature Center",,,45.44823,-122.67742
TRYON HISTORICAL MUSEUM,GMU,General Museum,,,35.22138,-82.18644
TRYON PALACE HISTORIC SITES & GARDENS KYNA HERZINGER,HSC,Historical Society or Historic Preservation,,,35.10562,-77.04021
TSE TSE GALLERY,ART,Art Museum,,,41.74256,-71.57173
TSINTZINIAN HERITAGE SOCIETY OF AMERICA,GMU,General Museum,,,40.44121,-80.0036
TUALATIN HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,,,45.36951,-122.77992
TUALATIN VALLEY ARTISTS,GMU,General Museum,,,45.5191,-122.97006
TUBE COLLECTORS ASSOCIATION,GMU,General Museum,,,42.15951,-122.50713
TUBMAN AFRICAN AMERICAN MUSEUM,GMU,General Museum,,,32.83718,-83.62359
TUCK MUSEUM,GMU,General Museum,,,42.93352,-70.83479
TUCKER COUNTY HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,,,39.10265,-79.67268
TUCKERTON HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,,,39.59312,-74.35866
TUCSON BOTANICAL GARDENS,BOT,"Arboretum, Botanical Garden, or Nature Center",,,32.24872,-110.9098
TUCSON CHINESE HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,,,32.22093,-110.97095
TUCSON DESERT ART MUSEUM,GMU,General Museum,,,43.45779,-88.83695
TUCSON GARDEN RAILWAY SOCIETY,BOT,"Arboretum, Botanical Garden, or Nature Center",,,32.17316,-111.13642
TUCSON MUSEUM OF ART,ART,Art Museum,,,32.22332,-110.97539
TUCSON ZOOLOGICAL SOCIETY,ZAW,"Zoo, Aquarium, or Wildlife Conservation",,,32.20889,-110.91805
TUCSONS BIRTHPLACE,HSC,Historical Society or Historic Preservation,,,32.22064,-110.9685
TUCUMCARI RAILROAD MUSEUM CORPORATION,GMU,General Museum,,,35.16903,-103.7217
TUFTS MUSEUM,GMU,General Museum,,,44.55292,-90.59641
TUFTS UNIVERSITY ART GALLERY,ART,Art Museum,,,42.40505,-71.12011
TUG PEGASUS PRESERVATION PROJECT,HSC,Historical Society or Historic Preservation,,,40.7287,-74.04516
TUGBOAT MUSEUM,GMU,General Museum,,,36.84569,-76.29373
TUKWILA HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,,,47.47275,-122.25916
TULARE COUNTY HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,,,36.32915,-119.29218
TULARE HISTORICAL MUSEUM,HSC,Historical Society or Historic Preservation,,,36.20845,-119.34428
